,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
1,1027,Ethereum,ETH,ethereum,8400,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120169997.44293813,120169997.44293813,True,,2,,,,2024-02-12T09:57:00.000Z,2477.6191780965323,7020763149.3684435,-4.1236,-0.57059775,-1.8388657,6.93728569,-2.48970473,8.38094874,20.90444947,297735490296.43475,16.6423,297735490296.43,,2024-02-12T09:57:00.000Z,,,,,,2024-02-12 10:06:17.395773
2,825,Tether USDt,USDT,tether,74527,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,96475135177.57817,99600626148.96388,True,,3,,,,2024-02-12T09:56:00.000Z,1.0001954889218585,31758942736.50871,2.1749,-0.02026211,-0.02470822,0.12125754,-0.00046108,0.01358134,-0.00575033,96493994997.74019,5.3801,99620096967.99,,2024-02-12T09:56:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-02-12 10:06:17.395773
3,1839,BNB,BNB,bnb,2060,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,149545270.4117152,149545270.4117152,False,,4,,,,2024-02-12T09:56:00.000Z,315.93242313127604,731041423.9795654,-0.8163,-0.62259945,-2.36711157,4.18678637,5.81637538,25.03827591,28.62501273,47246199648.9951,2.6342,47246199649.0,,2024-02-12T09:56:00.000Z,,,,,,2024-02-12 10:06:17.395773
4,5426,Solana,SOL,solana,625,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,437310541.3116147,569376608.7333974,True,,5,,,,2024-02-12T09:57:00.000Z,104.79096293472246,1544165947.2733467,3.9436,-0.96406763,-4.79971338,7.91882073,13.32234013,44.79113737,93.16053138,45826192725.54883,2.5615,59665523101.68,,2024-02-12T09:57:00.000Z,,,,,,2024-02-12 10:06:17.395773
5,52,XRP,XRP,xrp,1227,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54506969135.0,99987912526.0,False,,6,,,,2024-02-12T09:57:00.000Z,0.5170389916597542,775044813.9766597,10.7027,-0.19759217,-3.20147153,2.88831333,-9.82854801,-17.87758954,-21.23998817,28182228359.989746,1.5753,51703899165.98,,2024-02-12T09:57:00.000Z,,,,,,2024-02-12 10:06:17.395773
6,3408,USDC,USDC,usd-coin,16658,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,27894583803.580997,27894583803.580997,False,,7,,,,2024-02-12T09:57:00.000Z,1.0000879958923625,4022429742.319919,-3.4122,-0.01737236,0.01294165,0.01780119,0.0031936,0.01136482,0.00423852,27897038412.374874,1.5593,27897038412.37,,2024-02-12T09:57:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-02-12 10:06:17.395773
7,2010,Cardano,ADA,cardano,1068,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35443468156.178,36613928911.921,False,,8,,,,2024-02-12T09:56:00.000Z,0.5343455621209731,370410580.1338439,-29.1928,-0.66535551,-3.87918458,6.58519335,-2.5117251,-16.9860377,46.75381959,18939059915.42974,1.056,24045550295.44,,2024-02-12T09:56:00.000Z,,,,,,2024-02-12 10:06:17.395773
8,5805,Avalanche,AVAX,avalanche,661,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,367475981.9835696,435508891.9835696,False,,9,,,,2024-02-12T09:56:00.000Z,38.65929825439532,539054100.5833355,-17.2267,-0.84105313,-5.13852159,9.40688818,8.23625659,0.93318184,126.84225843,14206363588.829618,0.7923,27834694743.16,,2024-02-12T09:56:00.000Z,,,,,,2024-02-12 10:06:17.395773
9,1975,Chainlink,LINK,chainlink,1631,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,587099970.4527867,1000000000.0,False,,10,,,,2024-02-12T09:56:00.000Z,20.010269376176083,634977473.9991109,-15.8879,-0.97385641,-1.93298351,6.35020687,42.2140184,34.08968072,36.19722759,11748028559.505281,0.655,20010269376.18,,2024-02-12T09:56:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-02-12 10:06:17.395773
10,74,Dogecoin,DOGE,dogecoin,888,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,143039496383.70523,143039496383.70523,True,,11,,,,2024-02-12T09:57:00.000Z,0.0797573052662781,287026689.91741806,7.2895,-0.64574476,-3.51526749,1.34865904,-0.45137992,-17.76616248,6.62962887,11408444778.20986,0.6377,11408444778.21,,2024-02-12T09:57:00.000Z,,,,,,2024-02-12 10:06:17.395773
11,1958,TRON,TRX,tron,929,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88081741141.61096,88081746563.6098,True,,12,71659659264.0,8959214653.933094,,2024-02-12T09:56:00.000Z,0.12502452210840997,193889432.32189745,3.0758,-0.06424384,0.16424006,5.12243305,11.40363297,19.31535569,17.20555727,11012377592.706585,0.6141,11012378270.59,,2024-02-12T09:56:00.000Z,,,,,,2024-02-12 10:06:17.395773
12,6636,Polkadot,DOT,polkadot-new,683,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1277958828.2607017,1410219329.9690533,True,,13,,,,2024-02-12T09:56:00.000Z,7.031507443286234,164267306.8622629,1.1107,-0.98001953,-3.35527254,2.06751868,-7.94772757,-3.92218236,29.18386426,8985977013.128477,0.501,9915967715.34,,2024-02-12T09:56:00.000Z,,,,,,2024-02-12 10:06:17.395773
13,3890,Polygon,MATIC,polygon,1271,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9610740534.039097,10000000000.0,False,,14,,,,2024-02-12T09:56:00.000Z,0.8227655978391891,250145974.87529093,3.7103,-0.75689967,-3.81346055,5.33396112,-5.08401399,-7.02264559,-14.47948636,7907386681.166005,0.4409,8227655978.39,,2024-02-12T09:56:00.000Z,,,,,,2024-02-12 10:06:17.395773
14,11419,Toncoin,TON,toncoin,200,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3456898374.7192054,5101184595.52609,True,,15,3414166606.0,7099759073.177036,,2024-02-12T09:57:00.000Z,2.0794998875274677,28118126.2956521,11.5151,-0.65673288,-2.25620133,1.37635258,-1.92602453,-4.18632342,-12.38482801,7188619781.422474,0.4018,10607912792.65,,2024-02-12T09:57:00.000Z,,,,,,2024-02-12 10:06:17.395773
0,1,Bitcoin,BTC,bitcoin,10816,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19625706.0,19625706.0,False,,1,,,,2024-02-12T10:18:00.000Z,48010.2942589231,20336762616.866978,6.9811,-0.14035044,-0.36660484,11.21426424,12.28227339,12.04567687,31.50981575,942235920099.1127,52.57,1008216179437.39,,2024-02-12T10:18:00.000Z,,,,,,2024-02-12 10:27:45.836240
1,1027,Ethereum,ETH,ethereum,8400,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120169997.44293813,120169997.44293813,True,,2,,,,2024-02-12T10:18:00.000Z,2483.795942102488,7096631190.260723,-2.7556,-0.16563665,-1.56620602,6.85251985,-1.71886682,8.95194425,21.31312877,298477752011.2361,16.6529,298477752011.24,,2024-02-12T10:18:00.000Z,,,,,,2024-02-12 10:27:45.836240
2,825,Tether USDt,USDT,tether,74527,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,96475135177.57817,99600626148.96388,True,,3,,,,2024-02-12T10:17:00.000Z,0.9999623666866104,32108567601.607464,3.7466,-0.00984984,-0.04375361,0.08557878,0.00925679,-0.02367829,-0.02944904,96471504498.58173,5.3824,99596877847.39,,2024-02-12T10:17:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-02-12 10:27:45.836240
3,1839,BNB,BNB,bnb,2060,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,149545259.85027483,149545259.85027483,False,,4,,,,2024-02-12T10:17:00.000Z,317.0733184709541,734065918.5275605,0.1842,-0.17538314,-1.95124252,4.47783907,6.29867668,25.56128375,29.20779919,47416811802.32778,2.6455,47416811802.33,,2024-02-12T10:17:00.000Z,,,,,,2024-02-12 10:27:45.836240
4,5426,Solana,SOL,solana,625,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,437310381.8644153,569376449.2861979,True,,5,,,,2024-02-12T10:18:00.000Z,105.17388776570212,1546561338.0890005,6.2989,-0.40113346,-4.55498223,7.53524189,14.45315085,45.14705285,93.55397067,45993633020.98435,2.5661,59883534773.66,,2024-02-12T10:18:00.000Z,,,,,,2024-02-12 10:27:45.836240
5,52,XRP,XRP,xrp,1227,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54506969135.0,99987912526.0,False,,6,,,,2024-02-12T10:18:00.000Z,0.5187556474302885,762814094.4730325,7.8298,-0.14314566,-2.75920483,2.66873486,-9.2632546,-17.64485095,-20.69200268,28275798063.089676,1.5776,51875564743.03,,2024-02-12T10:18:00.000Z,,,,,,2024-02-12 10:27:45.836240
6,3408,USDC,USDC,usd-coin,16658,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,27838378922.23464,27838378922.23464,False,,7,,,,2024-02-12T10:18:00.000Z,0.9998851843010869,4076014524.6430025,-1.8181,-0.01199253,-0.01621018,-0.0203809,-0.01821301,-0.01882968,-0.01460615,27835182639.302074,1.553,27835182639.3,,2024-02-12T10:18:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-02-12 10:27:45.836240
7,2010,Cardano,ADA,cardano,1068,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35443786242.976,36613928911.921,False,,8,,,,2024-02-12T10:17:00.000Z,0.5351545062019237,367631982.68925905,-29.5062,-0.37134918,-3.66200624,6.4387609,-2.27139252,-17.27757552,47.30668353,18967901924.786358,1.0583,24081952779.09,,2024-02-12T10:17:00.000Z,,,,,,2024-02-12 10:27:45.836240
8,5805,Avalanche,AVAX,avalanche,661,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,367477441.5690767,435510351.5690767,False,,9,,,,2024-02-12T10:17:00.000Z,38.95270585820429,536063382.45969313,-17.2333,0.16110477,-4.38256989,9.40168472,9.14762328,1.50150759,128.47922657,14314240690.9657,0.7985,28045948217.91,,2024-02-12T10:17:00.000Z,,,,,,2024-02-12 10:27:45.836240
9,1975,Chainlink,LINK,chainlink,1631,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,587099970.4527867,1000000000.0,False,,10,,,,2024-02-12T10:17:00.000Z,20.243315499379207,627483087.1938267,-17.6175,0.41417768,-1.25273255,5.90324504,44.21777427,35.62433656,38.12375693,11884849931.551971,0.6631,20243315499.38,,2024-02-12T10:17:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-02-12 10:27:45.836240
10,74,Dogecoin,DOGE,dogecoin,888,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,143040576383.70523,143040576383.70523,True,,11,,,,2024-02-12T10:18:00.000Z,0.07989872774237172,286519946.18188703,7.5172,-0.28187657,-3.45298809,1.19365481,-0.07350602,-17.4432381,7.0943325,11428760068.59359,0.6376,11428760068.59,,2024-02-12T10:18:00.000Z,,,,,,2024-02-12 10:27:45.836240
11,1958,TRON,TRX,tron,929,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88080803638.76857,88080829401.54562,True,,12,71659659264.0,8963375417.655935,,2024-02-12T10:17:00.000Z,0.12508258495388783,194506590.44211897,3.8674,0.04948293,0.25499774,5.14462016,10.81884705,19.1908041,17.49471984,11017374603.952982,0.6146,11017377826.43,,2024-02-12T10:17:00.000Z,,,,,,2024-02-12 10:27:45.836240
12,6636,Polkadot,DOT,polkadot-new,683,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1277958827.8447454,1410219329.553097,True,,13,,,,2024-02-12T10:17:00.000Z,7.043469427750962,165129248.2733584,2.9272,-0.74371745,-3.2491097,2.13399882,-7.55298317,-3.64407249,29.91636692,9001263933.848919,0.5022,9932836734.13,,2024-02-12T10:17:00.000Z,,,,,,2024-02-12 10:27:45.836240
13,3890,Polygon,MATIC,polygon,1271,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9610740534.039097,10000000000.0,False,,14,,,,2024-02-12T10:17:00.000Z,0.8248068019361481,252305933.3831598,4.8067,-0.31199234,-3.68787711,5.07266217,-4.64138275,-6.89350048,-13.15339546,7927004164.118896,0.4423,8248068019.36,,2024-02-12T10:17:00.000Z,,,,,,2024-02-12 10:27:45.836240
14,11419,Toncoin,TON,toncoin,200,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3458301776.3984146,5102588092.966253,True,,15,3414166606.0,7116858508.336892,,2024-02-12T10:18:00.000Z,2.0845082650125635,27430811.74826497,6.1007,-0.12629578,-1.20490711,1.09657944,-1.43551128,-6.97821471,-12.16313323,7208858635.810125,0.4022,10636387052.74,,2024-02-12T10:18:00.000Z,,,,,,2024-02-12 10:27:45.836240
0,1,Bitcoin,BTC,bitcoin,10816,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19625706.0,19625706.0,False,,1,,,,2024-02-12T10:20:00.000Z,47978.610491966654,20388013592.23243,7.2975,-0.1920618,-0.37168102,11.14145419,12.08283779,11.99061416,31.38411685,941614103803.8529,52.5353,1007550820331.3,,2024-02-12T10:20:00.000Z,,,,,,2024-02-12 10:28:46.942786
1,1027,Ethereum,ETH,ethereum,8400,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120169997.44293813,120169997.44293813,True,,2,,,,2024-02-12T10:20:00.000Z,2482.6199136639807,7100349866.322107,-2.7239,-0.18266398,-1.55959826,6.78984619,-1.94563755,8.95781737,21.13160211,298336428676.78784,16.645,298336428676.79,,2024-02-12T10:20:00.000Z,,,,,,2024-02-12 10:28:46.942786
2,825,Tether USDt,USDT,tether,74527,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,96475135177.57817,99600626148.96388,True,,3,,,,2024-02-12T10:19:00.000Z,0.9999681524467661,32123212804.240726,3.81,-0.00338213,-0.04339229,0.09638421,0.00449614,-0.03915241,-0.01836281,96472062680.57486,5.3825,99597454112.72,,2024-02-12T10:19:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-02-12 10:28:46.942786
3,1839,BNB,BNB,bnb,2060,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,149545259.85027483,149545259.85027483,False,,4,,,,2024-02-12T10:19:00.000Z,317.12757890135083,734146431.2408794,0.2037,-0.14475005,-1.91521966,4.50630542,6.30930712,25.48194445,29.03617489,47424926192.49104,2.646,47424926192.49,,2024-02-12T10:19:00.000Z,,,,,,2024-02-12 10:28:46.942786
4,5426,Solana,SOL,solana,625,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,437310381.8644153,569376449.2861979,True,,5,,,,2024-02-12T10:20:00.000Z,105.12404689294762,1547245663.0910673,6.3931,-0.42078689,-4.51188737,7.48385209,14.42665934,45.15976285,92.96892683,45971837089.88762,2.5649,59855156554.5,,2024-02-12T10:20:00.000Z,,,,,,2024-02-12 10:28:46.942786
5,52,XRP,XRP,xrp,1227,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54506969135.0,99987912526.0,False,,6,,,,2024-02-12T10:20:00.000Z,0.5186425250495522,762681102.2912118,7.8257,-0.13626962,-2.75065918,2.593312,-9.33585577,-17.68646224,-20.69870356,28269632104.974407,1.5772,51864252504.96,,2024-02-12T10:20:00.000Z,,,,,,2024-02-12 10:28:46.942786
6,3408,USDC,USDC,usd-coin,16658,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,27838378922.23464,27838378922.23464,False,,7,,,,2024-02-12T10:20:00.000Z,1.0000189698821442,4081319406.3401423,-1.7297,0.00532793,-0.00071673,-0.00782026,0.00148787,-0.04364919,0.00507728,27838907013.00188,1.5532,27838907013.0,,2024-02-12T10:20:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-02-12 10:28:46.942786
